member_id,month,center,plan,price_paid,signup_date,acquisition_channel,tenure_months,visits_this_month,group_classes_attended,uses_app,has_personal_trainer,cost_to_serve,status,churn_reason
M0310,2022-09,southgate,basic,29.0,2022-01-13,january_campaign,8,10,1,False,False,10.02,active,
M0310,2022-10,southgate,basic,29.0,2022-01-13,january_campaign,9,6,0,False,False,5.32,active,
M0310,2022-11,southgate,basic,29.0,2022-01-13,january_campaign,10,7,1,False,False,7.31,active,
M0310,2022-12,southgate,basic,29.0,2022-01-13,january_campaign,11,6,2,False,False,8.51,active,
M0310,2023-01,southgate,basic,29.0,2022-01-13,january_campaign,12,7,3,False,False,12.12,active,
M0310,2023-02,southgate,basic,29.0,2022-01-13,january_campaign,13,7,1,False,False,7.83,active,
M0310,2023-03,southgate,basic,29.0,2022-01-13,january_campaign,14,8,0,False,False,7.62,active,
M0310,2023-04,southgate,basic,29.0,2022-01-13,january_campaign,15,6,0,False,False,4.8,active,
M0310,2023-05,southgate,basic,29.0,2022-01-13,january_campaign,16,8,0,False,False,6.53,active,
M0310,2023-06,southgate,basic,29.0,2022-01-13,january_campaign,17,0,0,False,False,1.5,churned,no_use
M0311,2022-01,northside,premium,39.2,2022-01-25,january_campaign,0,20,4,True,False,23.85,active,
M0311,2022-02,northside,premium,44.1,2022-01-25,january_campaign,1,15,5,True,False,21.03,active,
M0311,2022-03,northside,premium,44.1,2022-01-25,january_campaign,2,17,4,True,False,20.49,active,
M0311,2022-04,northside,premium,49.0,2022-01-25,january_campaign,3,17,5,True,False,22.8,active,
M0311,2022-05,northside,premium,49.0,2022-01-25,january_campaign,4,17,5,True,False,23.06,active,
M0311,2022-06,northside,premium,49.0,2022-01-25,january_campaign,5,15,5,True,False,20.23,active,
M0311,2022-07,northside,premium,49.0,2022-01-25,january_campaign,6,13,3,True,False,15.55,active,
M0311,2022-08,northside,premium,49.0,2022-01-25,january_campaign,7,14,4,True,False,18.88,active,
M0311,2022-09,northside,premium,49.0,2022-01-25,january_campaign,8,17,3,True,False,19.5,active,
M0311,2022-10,northside,premium,49.0,2022-01-25,january_campaign,9,16,5,True,False,22.78,active,
M0311,2022-11,northside,premium,49.0,2022-01-25,january_campaign,10,18,6,True,False,25.68,active,
M0311,2022-12,northside,premium,49.0,2022-01-25,january_campaign,11,16,5,True,False,21.64,active,
M0311,2023-01,northside,premium,49.0,2022-01-25,january_campaign,12,14,5,True,False,20.53,active,
M0311,2023-02,northside,premium,49.0,2022-01-25,january_campaign,13,15,5,True,False,21.35,active,
M0311,2023-03,northside,premium,49.0,2022-01-25,january_campaign,14,17,5,True,False,22.91,active,
M0311,2023-04,northside,premium,49.0,2022-01-25,january_campaign,15,16,4,True,False,20.84,active,
M0311,2023-05,northside,premium,49.0,2022-01-25,january_campaign,16,17,5,True,False,22.82,active,
M0311,2023-06,northside,premium,49.0,2022-01-25,january_campaign,17,14,5,True,False,20.43,churned,price
M0312,2022-01,westfield,basic,23.2,2022-01-08,january_campaign,0,7,0,False,False,6.09,active,
M0312,2022-02,westfield,basic,26.1,2022-01-08,january_campaign,1,1,1,False,False,3.49,active,
M0312,2022-03,westfield,basic,26.1,2022-01-08,january_campaign,2,5,1,False,False,6.94,active,
M0312,2022-04,westfield,basic,29.0,2022-01-08,january_campaign,3,5,1,False,False,6.44,active,
M0312,2022-05,westfield,basic,29.0,2022-01-08,january_campaign,4,3,0,False,False,2.18,active,
M0312,2022-06,westfield,basic,29.0,2022-01-08,january_campaign,5,5,0,False,False,4.34,active,
M0312,2022-07,westfield,basic,29.0,2022-01-08,january_campaign,6,5,0,False,False,4.72,active,
M0312,2022-08,westfield,basic,29.0,2022-01-08,january_campaign,7,4,0,False,False,3.35,active,
M0312,2022-09,westfield,basic,29.0,2022-01-08,january_campaign,8,3,3,False,False,7.72,active,
M0312,2022-10,westfield,basic,29.0,2022-01-08,january_campaign,9,3,0,False,False,3.02,active,
M0312,2022-11,westfield,basic,29.0,2022-01-08,january_campaign,10,4,0,False,False,3.64,active,
M0312,2022-12,westfield,basic,29.0,2022-01-08,january_campaign,11,4,2,False,False,6.83,active,
M0312,2023-01,westfield,basic,29.0,2022-01-08,january_campaign,12,4,0,False,False,4.56,active,
M0312,2023-02,westfield,basic,29.0,2022-01-08,january_campaign,13,7,0,False,False,5.71,active,
M0312,2023-03,westfield,basic,29.0,2022-01-08,january_campaign,14,4,0,False,False,4.34,churned,competitor
M0313,2022-01,southgate,family,55.2,2022-01-23,january_campaign,0,8,3,True,False,16.48,active,
M0313,2022-02,southgate,family,62.1,2022-01-23,january_campaign,1,10,3,True,False,20.22,active,
M0313,2022-03,southgate,family,62.1,2022-01-23,january_campaign,2,6,3,True,False,14.51,active,
M0313,2022-04,southgate,family,69.0,2022-01-23,january_campaign,3,6,3,True,False,14.74,active,
M0313,2022-05,southgate,family,69.0,2022-01-23,january_campaign,4,5,2,True,False,10.34,active,
M0313,2022-06,southgate,family,69.0,2022-01-23,january_campaign,5,7,4,True,False,19.31,active,
M0313,2022-07,southgate,family,69.0,2022-01-23,january_campaign,6,7,3,True,False,17.0,active,
M0313,2022-08,southgate,family,69.0,2022-01-23,january_campaign,7,6,2,True,False,11.76,active,
M0313,2022-09,southgate,family,69.0,2022-01-23,january_campaign,8,8,2,True,False,14.25,active,
M0313,2022-10,southgate,family,69.0,2022-01-23,january_campaign,9,10,2,True,False,17.57,active,
M0313,2022-11,southgate,family,69.0,2022-01-23,january_campaign,10,6,3,True,False,15.33,active,
M0313,2022-12,southgate,family,69.0,2022-01-23,january_campaign,11,9,4,True,False,20.66,active,
M0313,2023-01,southgate,family,69.0,2022-01-23,january_campaign,12,9,2,True,False,15.65,active,
M0313,2023-02,southgate,family,69.0,2022-01-23,january_campaign,13,4,2,True,False,10.08,active,
M0313,2023-03,southgate,family,69.0,2022-01-23,january_campaign,14,5,3,True,False,14.37,active,
M0313,2023-04,southgate,family,69.0,2022-01-23,january_campaign,15,6,3,True,False,14.44,active,
M0313,2023-05,southgate,family,69.0,2022-01-23,january_campaign,16,7,3,True,False,16.68,active,
M0313,2023-06,southgate,family,69.0,2022-01-23,january_campaign,17,5,3,True,False,14.45,active,
M0313,2023-07,southgate,family,69.0,2022-01-23,january_campaign,18,9,2,True,False,15.37,active,
M0313,2023-08,southgate,family,69.0,2022-01-23,january_campaign,19,6,3,True,False,14.29,active,
M0313,2023-09,southgate,family,69.0,2022-01-23,january_campaign,20,9,2,True,False,16.5,active,
M0313,2023-10,southgate,family,69.0,2022-01-23,january_campaign,21,6,4,True,False,17.12,active,
M0313,2023-11,southgate,family,69.0,2022-01-23,january_campaign,22,6,4,True,False,17.83,active,
M0313,2023-12,southgate,family,69.0,2022-01-23,january_campaign,23,6,3,True,False,14.05,active,
M0313,2024-01,southgate,family,69.0,2022-01-23,january_campaign,24,9,4,True,False,20.76,active,
M0313,2024-02,southgate,family,69.0,2022-01-23,january_campaign,25,6,2,True,False,12.59,active,
M0313,2024-03,southgate,family,69.0,2022-01-23,january_campaign,26,6,3,True,False,14.61,active,
M0313,2024-04,southgate,family,69.0,2022-01-23,january_campaign,27,9,3,True,False,18.53,active,
M0313,2024-05,southgate,family,69.0,2022-01-23,january_campaign,28,8,4,True,False,19.14,active,
M0313,2024-06,southgate,family,69.0,2022-01-23,january_campaign,29,7,3,True,False,16.13,active,
M0313,2024-07,southgate,family,69.0,2022-01-23,january_campaign,30,5,1,True,False,9.1,active,
M0313,2024-08,southgate,family,69.0,2022-01-23,january_campaign,31,6,4,True,False,16.86,active,
M0313,2024-09,southgate,family,69.0,2022-01-23,january_campaign,32,4,3,True,False,11.89,active,
M0313,2024-10,southgate,family,69.0,2022-01-23,january_campaign,33,6,3,True,False,14.83,active,
M0313,2024-11,southgate,family,69.0,2022-01-23,january_campaign,34,7,3,True,False,16.88,active,
M0313,2024-12,southgate,family,69.0,2022-01-23,january_campaign,35,6,5,True,False,20.49,active,
M0314,2022-01,southgate,basic,23.2,2022-01-20,january_campaign,0,5,0,False,False,4.57,active,
M0314,2022-02,southgate,basic,26.1,2022-01-20,january_campaign,1,4,0,False,False,3.72,active,
M0314,2022-03,southgate,basic,26.1,2022-01-20,january_campaign,2,4,2,False,False,7.4,active,
M0314,2022-04,southgate,basic,29.0,2022-01-20,january_campaign,3,7,1,False,False,8.41,active,
M0314,2022-05,southgate,basic,29.0,2022-01-20,january_campaign,4,3,1,False,False,3.63,active,
M0314,2022-06,southgate,basic,29.0,2022-01-20,january_campaign,5,4,0,False,False,3.19,active,
M0314,2022-07,southgate,basic,29.0,2022-01-20,january_campaign,6,7,2,False,False,9.96,active,
M0314,2022-08,southgate,basic,29.0,2022-01-20,january_campaign,7,6,0,False,False,4.99,active,
M0314,2022-09,southgate,basic,29.0,2022-01-20,january_campaign,8,5,1,False,False,6.48,active,
M0314,2022-10,southgate,basic,29.0,2022-01-20,january_campaign,9,4,1,False,False,5.11,active,
M0314,2022-11,southgate,basic,29.0,2022-01-20,january_campaign,10,2,1,False,False,4.24,churned,competitor
M0315,2022-01,downtown,premium,44.1,2022-01-21,corporate,0,16,5,False,True,41.62,active,
M0315,2022-02,downtown,premium,44.1,2022-01-21,corporate,1,12,4,False,True,37.25,active,
M0315,2022-03,downtown,premium,44.1,2022-01-21,corporate,2,14,6,False,True,42.72,active,
M0315,2022-04,downtown,premium,44.1,2022-01-21,corporate,3,13,6,False,True,41.28,active,
M0315,2022-05,downtown,premium,44.1,2022-01-21,corporate,4,14,4,False,True,39.3,active,
M0315,2022-06,downtown,premium,44.1,2022-01-21,corporate,5,15,4,False,True,39.47,active,
M0315,2022-07,downtown,premium,44.1,2022-01-21,corporate,6,10,4,False,True,36.14,active,
M0315,2022-08,downtown,premium,44.1,2022-01-21,corporate,7,12,4,False,True,37.77,active,
M0315,2022-09,downtown,premium,44.1,2022-01-21,corporate,8,13,6,False,True,41.32,active,
M0315,2022-10,downtown,premium,44.1,2022-01-21,corporate,9,15,3,False,True,37.68,active,
M0315,2022-11,downtown,premium,44.1,2022-01-21,corporate,10,10,6,False,True,39.71,active,
M0315,2022-12,downtown,premium,44.1,2022-01-21,corporate,11,12,5,False,True,39.09,active,
M0315,2023-01,downtown,premium,44.1,2022-01-21,corporate,12,17,5,False,True,42.62,active,
M0315,2023-02,downtown,premium,44.1,2022-01-21,corporate,13,16,3,False,True,39.13,active,
M0315,2023-03,downtown,premium,44.1,2022-01-21,corporate,14,14,5,False,True,39.8,active,
M0315,2023-04,downtown,premium,44.1,2022-01-21,corporate,15,12,5,False,True,38.56,active,
M0315,2023-05,downtown,premium,44.1,2022-01-21,corporate,16,12,5,False,True,39.21,active,
M0315,2023-06,downtown,premium,44.1,2022-01-21,corporate,17,13,5,False,True,39.95,active,
M0315,2023-07,downtown,premium,44.1,2022-01-21,corporate,18,12,4,False,True,37.39,active,
M0315,2023-08,downtown,premium,44.1,2022-01-21,corporate,19,12,4,False,True,36.8,active,
M0315,2023-09,downtown,premium,44.1,2022-01-21,corporate,20,14,4,False,True,39.08,active,
M0315,2023-10,downtown,premium,44.1,2022-01-21,corporate,21,12,5,False,True,38.3,active,
M0315,2023-11,downtown,premium,44.1,2022-01-21,corporate,22,12,4,False,True,37.27,active,
M0315,2023-12,downtown,premium,44.1,2022-01-21,corporate,23,15,4,False,True,40.07,active,
M0315,2024-01,downtown,premium,44.1,2022-01-21,corporate,24,15,5,False,True,40.97,active,
M0315,2024-02,downtown,premium,44.1,2022-01-21,corporate,25,13,5,False,True,40.14,active,
M0315,2024-03,downtown,premium,44.1,2022-01-21,corporate,26,13,4,False,True,36.58,active,
M0315,2024-04,downtown,premium,44.1,2022-01-21,corporate,27,15,5,False,True,41.25,active,
M0315,2024-05,downtown,premium,44.1,2022-01-21,corporate,28,14,6,False,True,42.45,active,
M0315,2024-06,downtown,premium,44.1,2022-01-21,corporate,29,13,3,False,True,35.64,active,
M0315,2024-07,downtown,premium,44.1,2022-01-21,corporate,30,12,3,False,True,35.38,active,
M0315,2024-08,downtown,premium,44.1,2022-01-21,corporate,31,13,4,False,True,37.48,active,
M0315,2024-09,downtown,premium,44.1,2022-01-21,corporate,32,15,5,False,True,41.58,active,
M0315,2024-10,downtown,premium,44.1,2022-01-21,corporate,33,13,7,False,True,42.63,active,
M0315,2024-11,downtown,premium,44.1,2022-01-21,corporate,34,14,7,False,True,44.52,active,
M0315,2024-12,downtown,premium,44.1,2022-01-21,corporate,35,14,5,False,True,40.71,active,
M0316,2022-01,downtown,basic,29.0,2022-01-21,walk_in,0,10,3,False,False,13.52,active,
M0316,2022-02,downtown,basic,29.0,2022-01-21,walk_in,1,8,2,False,False,10.03,active,
M0316,2022-03,downtown,basic,29.0,2022-01-21,walk_in,2,8,2,False,False,9.99,active,
M0316,2022-04,downtown,basic,29.0,2022-01-21,walk_in,3,8,2,False,False,10.15,active,
M0316,2022-05,downtown,basic,29.0,2022-01-21,walk_in,4,11,3,False,False,14.5,active,
M0316,2022-06,downtown,basic,29.0,2022-01-21,walk_in,5,6,2,False,False,9.67,active,
M0316,2022-07,downtown,basic,29.0,2022-01-21,walk_in,6,6,2,False,False,9.42,active,
M0316,2022-08,downtown,basic,29.0,2022-01-21,walk_in,7,8,2,False,False,11.07,active,
M0316,2022-09,downtown,basic,29.0,2022-01-21,walk_in,8,11,1,False,False,11.53,active,
M0316,2022-10,downtown,basic,29.0,2022-01-21,walk_in,9,8,2,False,False,10.25,active,
M0316,2022-11,downtown,basic,29.0,2022-01-21,walk_in,10,9,1,False,False,9.19,active,
M0316,2022-12,downtown,basic,29.0,2022-01-21,walk_in,11,12,3,False,False,14.91,active,
M0316,2023-01,downtown,basic,29.0,2022-01-21,walk_in,12,10,1,False,False,10.47,active,
M0316,2023-02,downtown,basic,29.0,2022-01-21,walk_in,13,8,2,False,False,11.13,active,
M0316,2023-03,downtown,basic,29.0,2022-01-21,walk_in,14,8,3,False,False,12.82,active,
M0316,2023-04,downtown,basic,29.0,2022-01-21,walk_in,15,10,2,False,False,12.43,active,
M0316,2023-05,downtown,basic,29.0,2022-01-21,walk_in,16,11,2,False,False,12.33,active,
M0316,2023-06,downtown,basic,29.0,2022-01-21,walk_in,17,10,1,False,False,10.36,active,
M0316,2023-07,downtown,basic,29.0,2022-01-21,walk_in,18,9,1,False,False,9.17,active,
M0316,2023-08,downtown,basic,29.0,2022-01-21,walk_in,19,7,2,False,False,10.02,active,
M0316,2023-09,downtown,basic,29.0,2022-01-21,walk_in,20,11,2,False,False,12.37,active,
M0316,2023-10,downtown,basic,29.0,2022-01-21,walk_in,21,11,4,False,False,16.47,active,
M0316,2023-11,downtown,basic,29.0,2022-01-21,walk_in,22,11,2,False,False,12.82,active,
M0316,2023-12,downtown,basic,29.0,2022-01-21,walk_in,23,10,3,False,False,13.11,active,
M0316,2024-01,downtown,basic,29.0,2022-01-21,walk_in,24,10,3,False,False,13.82,active,
M0316,2024-02,downtown,basic,29.0,2022-01-21,walk_in,25,10,1,False,False,9.94,active,
M0316,2024-03,downtown,basic,29.0,2022-01-21,walk_in,26,7,3,False,False,11.25,active,
M0316,2024-04,downtown,basic,29.0,2022-01-21,walk_in,27,9,3,False,False,12.66,active,
M0316,2024-05,downtown,basic,29.0,2022-01-21,walk_in,28,1,0,False,False,1.73,churned,no_use
M0317,2022-01,northside,family,55.2,2022-01-14,january_campaign,0,6,2,False,False,12.55,active,
M0317,2022-02,northside,family,62.1,2022-01-14,january_campaign,1,5,0,False,False,6.62,active,
M0317,2022-03,northside,family,62.1,2022-01-14,january_campaign,2,8,1,False,False,12.54,active,
M0317,2022-04,northside,family,69.0,2022-01-14,january_campaign,3,5,1,False,False,9.12,active,
M0317,2022-05,northside,family,69.0,2022-01-14,january_campaign,4,6,1,False,False,10.56,active,
M0317,2022-06,northside,family,69.0,2022-01-14,january_campaign,5,6,1,False,False,11.11,active,
M0317,2022-07,northside,family,69.0,2022-01-14,january_campaign,6,12,0,False,False,14.62,active,
M0317,2022-08,northside,family,69.0,2022-01-14,january_campaign,7,3,1,False,False,6.57,active,
M0317,2022-09,northside,family,69.0,2022-01-14,january_campaign,8,8,1,False,False,11.89,active,
M0317,2022-10,northside,family,69.0,2022-01-14,january_campaign,9,6,1,False,False,10.19,active,
M0317,2022-11,northside,family,69.0,2022-01-14,january_campaign,10,7,1,False,False,11.12,active,
M0317,2022-12,northside,family,69.0,2022-01-14,january_campaign,11,7,2,False,False,13.63,active,
M0317,2023-01,northside,family,69.0,2022-01-14,january_campaign,12,8,2,False,False,14.54,active,
M0317,2023-02,northside,family,69.0,2022-01-14,january_campaign,13,7,2,False,False,12.74,active,
M0317,2023-03,northside,family,69.0,2022-01-14,january_campaign,14,6,1,False,False,10.42,active,
M0317,2023-04,northside,family,69.0,2022-01-14,january_campaign,15,11,2,False,False,18.1,active,
M0317,2023-05,northside,family,69.0,2022-01-14,january_campaign,16,4,1,False,False,7.86,active,
M0317,2023-06,northside,family,69.0,2022-01-14,january_campaign,17,6,1,False,False,10.12,active,
M0317,2023-07,northside,family,69.0,2022-01-14,january_campaign,18,7,0,False,False,8.31,churned,relocation
M0318,2022-01,southgate,basic,29.0,2022-01-02,walk_in,0,11,1,True,False,10.78,active,
M0318,2022-02,southgate,basic,29.0,2022-01-02,walk_in,1,8,0,True,False,7.1,active,
M0318,2022-03,southgate,basic,29.0,2022-01-02,walk_in,2,8,1,True,False,8.05,active,
M0318,2022-04,southgate,basic,29.0,2022-01-02,walk_in,3,7,0,True,False,6.37,active,
M0318,2022-05,southgate,basic,29.0,2022-01-02,walk_in,4,10,0,True,False,7.37,active,
M0318,2022-06,southgate,basic,29.0,2022-01-02,walk_in,5,12,0,True,False,9.86,active,
M0318,2022-07,southgate,basic,29.0,2022-01-02,walk_in,6,8,0,True,False,5.39,active,
M0318,2022-08,southgate,basic,29.0,2022-01-02,walk_in,7,8,0,True,False,7.15,active,
M0318,2022-09,southgate,basic,29.0,2022-01-02,walk_in,8,8,0,True,False,6.8,active,
M0318,2022-10,southgate,basic,29.0,2022-01-02,walk_in,9,9,0,True,False,8.48,active,
M0318,2022-11,southgate,basic,29.0,2022-01-02,walk_in,10,8,1,True,False,9.24,active,
M0318,2022-12,southgate,basic,29.0,2022-01-02,walk_in,11,8,0,True,False,7.44,active,
M0318,2023-01,southgate,basic,29.0,2022-01-02,walk_in,12,12,1,True,False,12.59,active,
M0318,2023-02,southgate,basic,29.0,2022-01-02,walk_in,13,8,0,True,False,6.76,active,
M0318,2023-03,southgate,basic,29.0,2022-01-02,walk_in,14,8,0,True,False,6.35,active,
M0318,2023-04,southgate,basic,29.0,2022-01-02,walk_in,15,8,0,True,False,7.19,active,
M0318,2023-05,southgate,basic,29.0,2022-01-02,walk_in,16,8,0,True,False,6.47,active,
M0318,2023-06,southgate,basic,29.0,2022-01-02,walk_in,17,2,0,True,False,2.09,churned,no_use
M0319,2022-01,downtown,basic,23.2,2022-01-09,january_campaign,0,5,1,True,False,6.58,active,
M0319,2022-02,downtown,basic,26.1,2022-01-09,january_campaign,1,6,0,True,False,6.03,active,
M0319,2022-03,downtown,basic,26.1,2022-01-09,january_campaign,2,6,0,True,False,5.49,active,
M0319,2022-04,downtown,basic,29.0,2022-01-09,january_campaign,3,5,1,True,False,6.89,active,
M0319,2022-05,downtown,basic,29.0,2022-01-09,january_campaign,4,6,1,True,False,6.74,active,
M0319,2022-06,downtown,basic,29.0,2022-01-09,january_campaign,5,4,0,True,False,3.15,active,
M0319,2022-07,downtown,basic,29.0,2022-01-09,january_campaign,6,4,0,True,False,3.42,active,
M0319,2022-08,downtown,basic,29.0,2022-01-09,january_campaign,7,6,0,True,False,6.01,active,
M0319,2022-09,downtown,basic,29.0,2022-01-09,january_campaign,8,7,0,True,False,5.5,active,
M0319,2022-10,downtown,basic,29.0,2022-01-09,january_campaign,9,7,0,True,False,6.63,active,
M0319,2022-11,downtown,basic,29.0,2022-01-09,january_campaign,10,7,0,True,False,5.98,active,
M0319,2022-12,downtown,basic,29.0,2022-01-09,january_campaign,11,7,0,True,False,6.26,active,
M0319,2023-01,downtown,basic,29.0,2022-01-09,january_campaign,12,6,1,True,False,6.91,active,
M0319,2023-02,downtown,basic,29.0,2022-01-09,january_campaign,13,9,1,True,False,9.92,active,
M0319,2023-03,downtown,basic,29.0,2022-01-09,january_campaign,14,5,0,True,False,5.03,active,
M0319,2023-04,downtown,basic,29.0,2022-01-09,january_campaign,15,4,1,True,False,5.62,active,
M0319,2023-05,downtown,basic,29.0,2022-01-09,january_campaign,16,6,1,True,False,6.15,active,
M0319,2023-06,downtown,basic,29.0,2022-01-09,january_campaign,17,5,1,True,False,6.58,active,
M0319,2023-07,downtown,basic,29.0,2022-01-09,january_campaign,18,6,1,True,False,6.65,active,
M0319,2023-08,downtown,basic,29.0,2022-01-09,january_campaign,19,5,1,True,False,6.42,active,
M0319,2023-09,downtown,basic,29.0,2022-01-09,january_campaign,20,7,2,True,False,8.55,active,
M0319,2023-10,downtown,basic,29.0,2022-01-09,january_campaign,21,7,1,True,False,8.03,active,
M0319,2023-11,downtown,basic,29.0,2022-01-09,january_campaign,22,1,0,True,False,1.88,churned,no_use
M0320,2022-01,northside,family,55.2,2022-01-04,january_campaign,0,7,5,False,False,20.25,active,
M0320,2022-02,northside,family,62.1,2022-01-04,january_campaign,1,8,4,False,False,20.01,active,
M0320,2022-03,northside,family,62.1,2022-01-04,january_campaign,2,5,6,False,False,21.26,active,
M0320,2022-04,northside,family,69.0,2022-01-04,january_campaign,3,5,5,False,False,18.51,active,
M0320,2022-05,northside,family,69.0,2022-01-04,january_campaign,4,8,5,False,False,23.04,active,
M0320,2022-06,northside,family,69.0,2022-01-04,january_campaign,5,6,5,False,False,20.53,active,
M0320,2022-07,northside,family,69.0,2022-01-04,january_campaign,6,7,4,False,False,18.12,active,
M0320,2022-08,northside,family,69.0,2022-01-04,january_campaign,7,6,5,False,False,20.74,active,
M0320,2022-09,northside,family,69.0,2022-01-04,january_campaign,8,5,5,False,False,18.88,active,
M0320,2022-10,northside,family,69.0,2022-01-04,january_campaign,9,5,4,False,False,15.94,active,
M0320,2022-11,northside,family,69.0,2022-01-04,january_campaign,10,6,5,False,False,20.78,active,
M0320,2022-12,northside,family,69.0,2022-01-04,january_campaign,11,5,5,False,False,18.76,active,
M0320,2023-01,northside,family,69.0,2022-01-04,january_campaign,12,4,6,False,False,20.26,churned,relocation
M0321,2022-01,eastpark,basic,26.1,2022-01-15,corporate,0,17,0,True,False,14.12,active,
M0321,2022-02,eastpark,basic,26.1,2022-01-15,corporate,1,15,0,True,False,12.61,active,
M0321,2022-03,eastpark,basic,26.1,2022-01-15,corporate,2,13,3,True,False,16.65,active,
M0321,2022-04,eastpark,basic,26.1,2022-01-15,corporate,3,12,0,True,False,9.85,active,
M0321,2022-05,eastpark,basic,26.1,2022-01-15,corporate,4,15,0,True,False,12.9,active,
M0321,2022-06,eastpark,basic,26.1,2022-01-15,corporate,5,13,1,True,False,12.89,active,
M0321,2022-07,eastpark,basic,26.1,2022-01-15,corporate,6,14,0,True,False,12.12,active,
M0321,2022-08,eastpark,basic,26.1,2022-01-15,corporate,7,11,1,True,False,10.93,active,
M0321,2022-09,eastpark,basic,26.1,2022-01-15,corporate,8,15,1,True,False,15.01,active,
M0321,2022-10,eastpark,basic,26.1,2022-01-15,corporate,9,14,0,True,False,11.81,active,
M0321,2022-11,eastpark,basic,26.1,2022-01-15,corporate,10,13,0,True,False,10.29,active,
M0321,2022-12,eastpark,basic,26.1,2022-01-15,corporate,11,14,1,True,False,13.62,active,
M0321,2023-01,eastpark,basic,26.1,2022-01-15,corporate,12,15,2,True,False,16.57,active,
M0321,2023-02,eastpark,basic,26.1,2022-01-15,corporate,13,13,1,True,False,12.88,active,
M0321,2023-03,eastpark,basic,26.1,2022-01-15,corporate,14,15,0,True,False,13.79,active,
M0321,2023-04,eastpark,basic,26.1,2022-01-15,corporate,15,14,0,True,False,12.14,active,
M0321,2023-05,eastpark,basic,26.1,2022-01-15,corporate,16,16,1,True,False,15.93,active,
M0321,2023-06,eastpark,basic,26.1,2022-01-15,corporate,17,16,0,True,False,14.11,active,
M0321,2023-07,eastpark,basic,26.1,2022-01-15,corporate,18,11,0,True,False,8.55,active,
M0321,2023-08,eastpark,basic,26.1,2022-01-15,corporate,19,11,1,True,False,11.18,active,
M0321,2023-09,eastpark,basic,26.1,2022-01-15,corporate,20,15,2,True,False,16.18,active,
M0321,2023-10,eastpark,basic,26.1,2022-01-15,corporate,21,16,1,True,False,15.56,active,
M0321,2023-11,eastpark,basic,26.1,2022-01-15,corporate,22,14,0,True,False,12.17,active,
M0321,2023-12,eastpark,basic,26.1,2022-01-15,corporate,23,17,1,True,False,16.78,active,
M0321,2024-01,eastpark,basic,26.1,2022-01-15,corporate,24,16,0,True,False,13.59,active,
M0321,2024-02,eastpark,basic,26.1,2022-01-15,corporate,25,16,0,True,False,13.45,active,
M0321,2024-03,eastpark,basic,26.1,2022-01-15,corporate,26,16,0,True,False,12.43,active,
M0321,2024-04,eastpark,basic,26.1,2022-01-15,corporate,27,15,1,True,False,14.14,churned,competitor
M0322,2022-01,northside,family,62.1,2022-01-12,corporate,0,7,4,True,False,18.58,active,
M0322,2022-02,northside,family,62.1,2022-01-12,corporate,1,6,4,True,False,17.56,active,
M0322,2022-03,northside,family,62.1,2022-01-12,corporate,2,6,6,True,False,22.91,active,
M0322,2022-04,northside,family,62.1,2022-01-12,corporate,3,7,4,True,False,19.76,active,
M0322,2022-05,northside,family,62.1,2022-01-12,corporate,4,6,5,True,False,19.49,active,
M0322,2022-06,northside,family,62.1,2022-01-12,corporate,5,5,4,True,False,16.1,active,
M0322,2022-07,northside,family,62.1,2022-01-12,corporate,6,5,2,True,False,11.46,active,
M0322,2022-08,northside,family,62.1,2022-01-12,corporate,7,5,5,True,False,19.01,active,
M0322,2022-09,northside,family,62.1,2022-01-12,corporate,8,7,3,True,False,15.35,active,
M0322,2022-10,northside,family,62.1,2022-01-12,corporate,9,8,6,True,False,25.03,active,
M0322,2022-11,northside,family,62.1,2022-01-12,corporate,10,5,5,True,False,18.88,active,
M0322,2022-12,northside,family,62.1,2022-01-12,corporate,11,5,6,True,False,21.62,active,
M0322,2023-01,northside,family,62.1,2022-01-12,corporate,12,9,4,True,False,20.74,active,
M0322,2023-02,northside,family,62.1,2022-01-12,corporate,13,10,5,True,False,24.89,active,
M0322,2023-03,northside,family,62.1,2022-01-12,corporate,14,7,5,True,False,20.93,active,
M0322,2023-04,northside,family,62.1,2022-01-12,corporate,15,4,4,True,False,15.08,active,
M0322,2023-05,northside,family,62.1,2022-01-12,corporate,16,5,7,True,False,23.59,active,
M0322,2023-06,northside,family,62.1,2022-01-12,corporate,17,6,5,True,False,19.73,active,
M0322,2023-07,northside,family,62.1,2022-01-12,corporate,18,5,5,True,False,19.8,active,
M0322,2023-08,northside,family,62.1,2022-01-12,corporate,19,6,4,True,False,17.42,active,
M0322,2023-09,northside,family,62.1,2022-01-12,corporate,20,6,4,True,False,18.5,active,
M0322,2023-10,northside,family,62.1,2022-01-12,corporate,21,4,4,True,False,14.82,active,
M0322,2023-11,northside,family,62.1,2022-01-12,corporate,22,5,4,True,False,17.16,active,
M0322,2023-12,northside,family,62.1,2022-01-12,corporate,23,7,4,True,False,18.78,active,
M0322,2024-01,northside,family,62.1,2022-01-12,corporate,24,6,6,True,False,22.01,active,
M0322,2024-02,northside,family,62.1,2022-01-12,corporate,25,6,6,True,False,22.43,active,
M0322,2024-03,northside,family,62.1,2022-01-12,corporate,26,5,4,True,False,15.95,active,
M0322,2024-04,northside,family,62.1,2022-01-12,corporate,27,6,5,True,False,19.48,active,
M0322,2024-05,northside,family,62.1,2022-01-12,corporate,28,5,3,True,False,13.51,active,
